Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment
1,7,2021-06-03,1727.22,False,61.1,3.246,200.79,7.05
1,7,2021-06-04,1694.04,False,71.6,3.143,201.8,7.81
1,7,2021-06-05,1890.18,False,61.3,3.275,202.32,6.79
1,7,2021-06-06,1947.58,False,65.4,3.403,201.71,6.6
1,7,2021-06-07,1498.32,False,72.4,3.121,201.25,7.15
1,7,2021-06-08,1371.6,False,59.0,3.056,203.31,7.61
1,7,2021-06-09,1818.78,False,64.1,3.152,196.65,7.08
1,7,2021-06-10,1467.2,False,64.7,3.374,200.45,7.95
1,7,2021-06-11,1593.52,False,58.8,3.131,202.4,7.71
1,7,2021-06-12,1857.08,False,65.4,3.455,198.63,6.84
1,7,2021-06-13,1908.64,False,57.9,3.181,198.72,6.23
1,7,2021-06-14,1894.63,False,69.2,3.522,200.42,7.18
1,7,2021-06-15,1832.19,False,68.9,3.045,197.82,7.26
1,7,2021-06-16,1466.17,False,65.9,3.314,199.72,6.69
1,7,2021-06-17,1757.06,False,54.1,3.39,204.33,6.63
1,7,2021-06-18,1709.39,False,63.2,3.041,198.6,6.73
1,7,2021-06-19,2145.64,False,70.5,3.262,201.35,7.18
1,7,2021-06-20,2290.35,False,65.6,3.072,198.62,7.07
1,7,2021-06-21,1660.53,False,62.4,3.211,200.86,6.46
1,7,2021-06-22,1595.09,False,68.6,3.022,200.87,7.0
1,7,2021-06-23,1667.71,False,62.8,3.113,199.58,7.47
1,7,2021-06-24,1444.09,False,65.0,3.507,200.58,7.46
1,7,2021-06-25,1732.86,False,67.2,3.035,199.96,7.32
1,7,2021-06-26,1801.56,False,63.2,3.023,199.93,7.03
1,7,2021-06-27,2109.42,False,69.2,3.3,202.17,6.17
1,7,2021-06-28,1617.24,False,66.1,3.352,200.26,7.72
1,7,2021-06-29,1631.25,False,52.2,3.233,200.82,6.91
1,7,2021-06-30,1709.06,False,67.3,3.253,197.73,7.48
1,7,2021-07-01,1178.03,False,47.1,3.425,198.47,6.25
1,7,2021-07-02,1744.97,False,49.3,3.216,202.73,6.76
1,7,2021-07-03,1611.56,False,48.1,3.101,199.82,6.22
1,7,2021-07-04,2814.67,True,52.8,3.253,196.69,6.88
1,7,2021-07-05,1457.37,False,49.9,3.217,201.0,7.11
1,7,2021-07-06,1356.8,False,49.6,3.458,200.65,7.55
1,7,2021-07-07,1405.28,False,53.4,3.075,201.86,6.64
1,7,2021-07-08,1330.92,False,56.1,3.408,200.86,6.33
1,7,2021-07-09,1511.22,False,56.3,3.471,197.82,7.8
1,7,2021-07-10,1759.64,False,46.0,3.365,203.14,6.89
1,7,2021-07-11,1551.89,False,50.9,3.069,202.37,7.05
1,7,2021-07-12,1377.02,False,47.9,3.211,197.36,6.94
1,7,2021-07-13,1477.1,False,51.5,3.22,203.5,7.86
1,7,2021-07-14,1325.1,False,56.9,3.027,199.84,6.43
1,7,2021-07-15,1539.46,False,54.2,3.442,200.02,7.27
1,7,2021-07-16,1617.66,False,57.0,3.019,199.03,7.2
1,7,2021-07-17,1703.88,False,54.6,3.102,201.46,6.27
1,7,2021-07-18,1513.18,False,53.1,3.373,199.81,7.78
1,7,2021-07-19,1570.09,False,45.0,3.268,197.79,6.17
1,7,2021-07-20,1073.9,False,53.4,3.306,201.23,7.52
1,7,2021-07-21,1287.76,False,52.7,3.039,202.2,7.04
1,7,2021-07-22,1537.01,False,48.2,3.205,200.33,7.05
1,7,2021-07-23,1484.9,False,50.8,3.232,199.51,6.18
1,7,2021-07-24,1692.72,False,48.5,3.171,202.08,7.09
1,7,2021-07-25,1966.77,False,47.2,2.99,198.71,6.74
1,7,2021-07-26,1399.79,False,47.2,3.057,199.69,6.95
1,7,2021-07-27,1684.01,False,57.0,3.146,197.37,7.89
1,7,2021-07-28,1458.76,False,42.9,3.154,200.91,6.19
1,7,2021-07-29,1117.45,False,47.6,3.08,198.48,6.29
1,7,2021-07-30,1434.64,False,49.1,3.268,196.52,7.85
1,7,2021-07-31,1646.49,False,49.3,3.429,203.25,7.17
1,7,2021-08-01,1513.21,False,30.9,3.381,196.22,7.05
1,7,2021-08-02,1103.16,False,38.2,2.984,198.02,7.19
1,7,2021-08-03,1265.13,False,42.2,3.413,201.41,7.52
1,7,2021-08-04,1023.86,False,25.4,3.172,201.46,6.15
1,7,2021-08-05,1168.54,False,33.8,3.18,199.29,6.5
1,7,2021-08-06,1286.23,False,35.0,3.018,201.06,7.42
1,7,2021-08-07,1266.53,False,42.9,3.045,200.99,7.08
1,7,2021-08-08,1461.49,False,49.6,3.093,200.43,7.8
1,7,2021-08-09,1233.07,False,35.0,3.147,196.47,6.27
1,7,2021-08-10,1160.74,False,32.9,2.954,201.28,7.95
1,7,2021-08-11,1484.5,False,29.7,3.03,195.9,7.58
1,7,2021-08-12,1367.2,False,34.2,2.935,202.5,7.93
1,7,2021-08-13,1465.93,False,30.5,3.376,199.53,6.9
1,7,2021-08-14,1392.97,False,46.6,2.99,202.4,7.97
1,7,2021-08-15,1231.39,False,41.3,2.973,197.71,7.47
1,7,2021-08-16,1422.53,False,36.6,2.966,201.37,7.43
1,7,2021-08-17,1251.14,False,33.0,3.186,199.52,7.28
1,7,2021-08-18,1218.66,False,39.8,3.311,198.17,7.23
1,7,2021-08-19,1244.95,False,27.7,3.382,202.06,7.99
1,7,2021-08-20,1342.38,False,35.4,3.091,198.26,7.77
1,7,2021-08-21,1586.82,False,38.4,3.209,203.1,7.55
1,7,2021-08-22,1459.43,False,38.3,3.354,200.09,6.46
1,7,2021-08-23,1181.21,False,30.5,3.372,197.12,7.43
1,7,2021-08-24,1230.82,False,33.2,3.252,202.79,7.46
1,7,2021-08-25,1043.71,False,30.6,3.406,199.5,7.07
1,7,2021-08-26,1184.78,False,35.5,3.139,199.87,7.95
1,7,2021-08-27,1083.06,False,18.9,3.187,201.11,6.12
1,7,2021-08-28,1406.45,False,36.6,3.232,199.66,6.68
1,7,2021-08-29,1348.25,False,39.2,2.951,199.1,7.24
1,7,2021-08-30,1324.89,False,36.9,3.077,201.21,6.52
1,7,2021-08-31,1332.75,False,36.6,3.265,196.21,6.94
1,7,2021-09-01,972.46,False,20.4,3.399,201.6,6.06
1,7,2021-09-02,1260.58,False,25.8,3.234,198.12,6.4
1,7,2021-09-03,1139.67,False,22.5,3.066,199.5,7.87
1,7,2021-09-04,1207.05,False,24.3,3.072,200.15,7.77
1,7,2021-09-05,1354.82,False,19.5,3.163,201.3,6.71
1,7,2021-09-06,1029.11,False,26.9,2.973,203.4,6.66
1,7,2021-09-07,992.56,False,22.3,3.218,200.0,7.04
1,7,2021-09-08,1035.74,False,25.3,3.151,201.97,7.08
1,7,2021-09-09,1133.79,False,18.6,3.345,201.46,7.24
1,7,2021-09-10,1239.31,False,24.9,3.025,200.97,6.84
1,7,2021-09-11,1327.41,False,22.2,3.269,201.76,7.24
1,7,2021-09-12,1274.94,False,24.2,2.959,196.01,6.48
1,7,2021-09-13,1249.99,False,27.7,3.142,199.75,6.74
1,7,2021-09-14,1036.79,False,18.6,3.085,199.04,6.94
1,7,2021-09-15,1128.98,False,32.3,3.056,199.64,7.24
1,7,2021-09-16,974.4,False,23.1,2.921,198.47,7.83
1,7,2021-09-17,970.73,False,36.1,3.261,202.25,7.79
1,7,2021-09-18,1372.15,False,22.2,3.023,199.95,6.88
1,7,2021-09-19,1152.87,False,27.5,3.029,204.22,7.13
1,7,2021-09-20,1184.9,False,31.1,3.088,203.56,6.52
1,7,2021-09-21,1058.48,False,26.0,3.164,198.62,6.85
1,7,2021-09-22,781.7,False,27.0,3.167,200.58,7.25
1,7,2021-09-23,851.95,False,28.5,3.379,198.53,6.32
1,7,2021-09-24,1039.75,False,25.9,3.212,202.16,6.43
1,7,2021-09-25,1311.2,False,18.0,3.057,199.44,7.74
1,7,2021-09-26,1275.95,False,19.5,2.905,195.79,6.97
1,7,2021-09-27,945.51,False,22.1,2.913,201.7,6.58
1,7,2021-09-28,1150.95,False,24.6,3.328,200.06,7.28
1,7,2021-09-29,1155.37,False,25.5,3.166,203.64,6.3
1,7,2021-09-30,1220.55,False,18.3,2.904,201.58,6.91
1,7,2021-10-01,1075.73,False,19.6,3.369,200.35,6.4
1,7,2021-10-02,1200.42,False,11.2,3.357,198.5,7.72
1,7,2021-10-03,1240.96,False,14.2,3.018,200.29,6.94
1,7,2021-10-04,1025.55,False,16.5,3.35,200.29,6.52
1,7,2021-10-05,1113.5,False,18.8,3.396,201.1,6.96
1,7,2021-10-06,1091.84,False,17.7,3.13,200.59,7.45
1,7,2021-10-07,898.38,False,22.0,3.372,195.48,6.62
1,7,2021-10-08,891.91,False,23.2,3.135,201.44,7.55
1,7,2021-10-09,1280.89,False,20.4,3.089,198.74,7.02
1,7,2021-10-10,1128.7,False,13.5,2.908,200.04,6.3
1,7,2021-10-11,1101.69,False,20.2,3.053,199.37,7.61
1,7,2021-10-12,868.16,False,19.0,3.19,197.07,6.28
1,7,2021-10-13,1080.21,False,17.7,3.111,199.8,7.44
1,7,2021-10-14,1058.91,False,22.3,3.02,203.57,7.31
1,7,2021-10-15,1060.82,False,25.0,3.232,201.29,6.84
1,7,2021-10-16,1412.32,False,21.5,3.256,199.2,6.56
1,7,2021-10-17,1134.5,False,15.3,3.251,198.4,6.14
1,7,2021-10-18,988.15,False,23.8,3.077,197.11,7.77
1,7,2021-10-19,830.23,False,22.2,3.295,197.35,7.76
1,7,2021-10-20,1047.31,False,16.9,3.085,197.23,6.53
1,7,2021-10-21,843.16,False,18.0,3.018,200.44,6.97
1,7,2021-10-22,1046.72,False,21.7,3.027,198.54,6.53
1,7,2021-10-23,1126.93,False,19.8,3.407,199.02,6.12
1,7,2021-10-24,1158.68,False,21.5,2.946,200.36,6.29
1,7,2021-10-25,1043.41,False,20.4,3.386,201.55,6.04
1,7,2021-10-26,1100.29,False,12.7,3.066,198.41,6.04
1,7,2021-10-27,954.12,False,16.0,3.148,202.58,6.06
1,7,2021-10-28,1103.82,False,22.4,3.117,200.94,6.79
1,7,2021-10-29,851.58,False,18.2,3.135,198.31,6.01
1,7,2021-10-30,1158.92,False,26.5,3.033,197.01,6.18
1,7,2021-10-31,963.38,False,22.4,3.301,202.73,6.6
1,7,2021-11-01,1052.49,False,22.0,3.357,199.02,6.26
1,7,2021-11-02,1129.14,False,21.4,3.384,197.58,6.92
1,7,2021-11-03,1080.79,False,28.3,3.293,198.92,7.17
1,7,2021-11-04,950.62,False,26.5,2.984,202.8,7.45
1,7,2021-11-05,1020.43,False,22.2,3.341,197.41,6.28
1,7,2021-11-06,1230.54,False,23.6,2.928,202.15,7.45
1,7,2021-11-07,1238.59,False,27.0,3.369,200.32,6.51
1,7,2021-11-08,962.49,False,31.4,3.16,197.95,6.06
1,7,2021-11-09,977.23,False,25.7,3.372,202.4,6.54
1,7,2021-11-10,1113.57,False,27.0,3.169,198.68,6.28
1,7,2021-11-11,1190.07,False,24.6,3.041,199.72,7.48
1,7,2021-11-12,989.11,False,26.0,3.097,201.28,6.64
1,7,2021-11-13,1439.1,False,32.2,3.207,197.99,6.43
1,7,2021-11-14,1365.19,False,17.9,3.337,201.14,7.46
1,7,2021-11-15,951.33,False,25.9,3.088,199.37,6.06
1,7,2021-11-16,1026.75,False,25.6,3.234,198.09,7.58
1,7,2021-11-17,1173.21,False,20.9,3.011,201.22,6.5
1,7,2021-11-18,1087.7,False,23.6,2.953,201.03,6.3
1,7,2021-11-19,1190.96,False,22.7,3.199,199.03,6.66
1,7,2021-11-20,1295.57,False,30.1,3.197,199.08,7.24
1,7,2021-11-21,1454.76,False,23.2,3.207,199.1,7.99
1,7,2021-11-22,1737.63,True,23.4,3.093,202.68,7.49
1,7,2021-11-23,1642.78,True,31.7,3.366,200.83,6.56
1,7,2021-11-24,1458.63,True,26.4,3.182,197.5,6.62
1,7,2021-11-25,1726.67,True,21.0,3.082,201.15,6.38
1,7,2021-11-26,1777.93,True,14.9,3.4,203.12,7.88
1,7,2021-11-27,1689.45,True,20.9,3.173,201.62,7.92
1,7,2021-11-28,1926.22,True,26.2,3.314,202.34,7.11
1,7,2021-11-29,1128.16,False,27.2,3.052,203.28,7.62
1,7,2021-11-30,1052.31,False,18.2,3.413,200.87,7.1
1,7,2021-12-01,1199.07,False,35.7,3.395,199.75,6.04
1,7,2021-12-02,1062.67,False,34.4,2.996,198.78,7.72
1,7,2021-12-03,1161.69,False,33.4,3.304,200.33,6.13
1,7,2021-12-04,1227.65,False,49.2,3.096,201.93,6.16
1,7,2021-12-05,1588.35,False,31.9,3.071,196.66,7.48
1,7,2021-12-06,1054.54,False,34.2,3.11,198.28,7.48
1,7,2021-12-07,1036.38,False,33.3,3.146,201.57,7.78
1,7,2021-12-08,1254.84,False,27.8,3.14,198.0,7.79
1,7,2021-12-09,1114.38,False,30.2,3.187,200.45,6.11
1,7,2021-12-10,1264.77,False,32.1,3.046,202.91,7.67
1,7,2021-12-11,1487.51,False,27.5,3.339,200.01,7.44
1,7,2021-12-12,1260.09,False,31.1,3.175,196.77,6.42
1,7,2021-12-13,1283.83,False,39.6,3.158,202.21,7.77
1,7,2021-12-14,1219.07,False,38.5,2.99,198.38,6.17
1,7,2021-12-15,1107.19,False,38.5,3.348,200.86,6.09
1,7,2021-12-16,1279.57,False,32.2,3.375,203.49,6.28
1,7,2021-12-17,965.97,False,29.7,3.403,200.29,7.44
1,7,2021-12-18,1720.07,False,41.1,3.424,196.45,7.32
1,7,2021-12-19,1503.21,False,37.2,3.047,205.94,6.19
1,7,2021-12-20,1395.79,False,37.7,3.079,202.38,7.16
1,7,2021-12-21,1188.76,False,35.5,3.458,197.67,6.89
1,7,2021-12-22,1509.95,False,33.3,3.476,198.74,7.11
1,7,2021-12-23,1129.24,False,35.2,3.249,199.91,6.46
1,7,2021-12-24,1403.98,True,31.3,3.222,199.32,7.87
1,7,2021-12-25,1927.65,True,39.9,3.156,200.81,7.89
1,7,2021-12-26,1530.79,False,26.5,3.19,202.62,6.52
1,7,2021-12-27,1331.53,False,34.5,3.166,195.96,6.02
1,7,2021-12-28,1479.62,False,32.9,3.459,196.96,6.03
1,7,2021-12-29,1186.33,False,30.5,3.183,196.7,7.28
1,7,2021-12-30,1264.54,False,34.3,3.076,200.04,6.87
1,7,2021-12-31,1732.8,True,27.3,3.355,201.13,7.23
1,7,2022-01-01,2772.24,True,54.3,3.479,200.83,6.81
1,7,2022-01-02,1631.1,False,51.4,3.209,207.15,6.41
1,7,2022-01-03,1597.28,False,64.2,3.048,206.34,7.25
1,7,2022-01-04,1390.29,False,52.7,3.428,206.18,6.54
1,7,2022-01-05,1321.94,False,41.2,3.239,207.37,6.43
1,7,2022-01-06,1569.33,False,49.5,3.319,206.91,7.97
1,7,2022-01-07,1390.84,False,42.3,3.099,202.75,7.03
1,7,2022-01-08,1881.87,False,48.2,3.234,201.94,6.64
1,7,2022-01-09,1745.47,False,58.8,3.395,205.59,7.74
1,7,2022-01-10,1492.2,False,44.3,3.285,204.76,6.58
1,7,2022-01-11,1458.42,False,49.6,3.46,207.04,6.98
1,7,2022-01-12,1324.49,False,54.4,3.279,201.48,7.44
1,7,2022-01-13,1499.62,False,50.0,3.056,205.35,7.06
1,7,2022-01-14,1553.38,False,57.5,3.067,204.25,7.17
1,7,2022-01-15,1970.23,False,48.3,3.147,205.61,7.72
1,7,2022-01-16,1641.3,False,37.9,3.497,203.91,7.01
1,7,2022-01-17,1423.18,False,44.4,3.248,204.16,6.5
1,7,2022-01-18,1399.76,False,46.7,3.399,208.92,7.97
1,7,2022-01-19,1567.48,False,45.8,3.206,203.3,7.09
1,7,2022-01-20,1423.52,False,51.7,3.35,207.36,6.7
1,7,2022-01-21,1278.66,False,54.0,3.368,204.78,6.14
1,7,2022-01-22,1767.41,False,56.8,3.081,202.91,7.26
1,7,2022-01-23,1878.2,False,40.9,3.406,206.62,6.93
1,7,2022-01-24,1391.67,False,48.0,3.123,208.06,6.47
1,7,2022-01-25,1386.92,False,45.3,3.482,203.33,6.54
1,7,2022-01-26,1490.32,False,52.8,3.354,203.85,7.11
1,7,2022-01-27,1308.11,False,57.4,3.071,206.17,7.46
1,7,2022-01-28,1484.82,False,51.5,3.483,204.65,7.64
1,7,2022-01-29,1672.66,False,49.8,3.213,202.07,7.47
1,7,2022-01-30,2008.5,False,56.2,3.144,205.2,7.25
1,7,2022-01-31,1606.44,False,45.6,3.453,203.85,6.1
1,7,2022-02-01,1573.66,False,60.6,3.412,205.17,6.35
1,7,2022-02-02,1732.33,False,68.6,3.54,204.49,6.02
1,7,2022-02-03,1856.02,False,67.9,3.224,203.83,6.97
1,7,2022-02-04,1441.37,False,62.7,3.057,205.42,6.65
1,7,2022-02-05,2247.72,False,63.3,3.329,201.59,6.98
1,7,2022-02-06,2029.54,False,71.1,3.399,197.86,7.18
1,7,2022-02-07,1579.45,False,66.0,3.084,205.7,7.35
1,7,2022-02-08,1693.56,False,66.4,3.315,205.53,8.0
1,7,2022-02-09,1627.54,False,66.8,3.087,207.97,6.82
1,7,2022-02-10,1350.66,False,51.3,3.548,201.67,7.81
1,7,2022-02-11,1752.47,False,61.2,3.223,205.07,7.61
1,7,2022-02-12,1942.92,False,58.9,3.458,202.85,6.33
1,7,2022-02-13,1717.21,False,56.6,3.353,205.08,7.42
1,7,2022-02-14,1602.09,False,63.8,3.076,204.3,7.16
1,7,2022-02-15,1627.66,False,59.9,3.415,203.38,7.03
1,7,2022-02-16,1698.15,False,70.5,3.272,205.14,7.31
1,7,2022-02-17,1710.17,False,63.0,3.272,206.23,6.02
1,7,2022-02-18,1524.03,False,74.6,3.133,205.72,7.94
1,7,2022-02-19,1862.57,False,67.7,3.359,205.52,6.97
1,7,2022-02-20,2080.95,False,61.7,3.211,205.17,6.28
1,7,2022-02-21,1548.54,False,61.9,3.403,204.12,6.66
1,7,2022-02-22,1641.13,False,65.1,3.201,206.53,6.92
1,7,2022-02-23,1752.53,False,66.8,3.465,201.12,7.93
1,7,2022-02-24,1510.86,False,64.8,3.182,205.4,6.8
1,7,2022-02-25,1626.18,False,64.5,3.532,201.62,7.44
1,7,2022-02-26,1976.91,False,66.0,3.36,207.15,6.68
1,7,2022-02-27,2107.39,False,67.9,3.142,206.27,7.09
1,7,2022-02-28,1590.17,False,65.6,3.137,203.77,6.79
1,7,2022-03-01,1941.14,False,71.7,3.202,205.2,6.23
1,7,2022-03-02,2020.09,False,76.0,3.252,203.98,7.82
1,7,2022-03-03,1777.58,False,81.2,3.149,205.05,7.68
1,7,2022-03-04,1784.53,False,71.5,3.396,206.87,6.24
1,7,2022-03-05,2242.61,False,72.9,3.153,204.85,6.52
1,7,2022-03-06,2351.44,False,76.2,3.513,206.72,6.96
1,7,2022-03-07,1671.82,False,74.0,3.38,205.34,6.31
1,7,2022-03-08,1510.21,False,78.3,3.463,205.54,6.71
1,7,2022-03-09,2004.38,False,80.3,3.408,203.56,7.88
1,7,2022-03-10,1771.84,False,72.6,3.505,207.91,6.63
1,7,2022-03-11,1796.01,False,80.0,3.559,203.19,6.17
1,7,2022-03-12,2184.39,False,82.9,3.214,203.14,6.64
1,7,2022-03-13,2166.54,False,69.9,3.388,203.34,7.98
1,7,2022-03-14,1758.2,False,80.6,3.363,206.94,7.37
1,7,2022-03-15,1376.29,False,82.7,3.1,207.42,7.91
1,7,2022-03-16,1942.41,False,81.5,3.544,204.4,7.77
1,7,2022-03-17,1708.87,False,82.2,3.102,205.62,6.91
1,7,2022-03-18,1968.47,False,68.6,3.34,204.5,7.29
1,7,2022-03-19,2077.91,False,83.6,3.485,203.53,6.02
1,7,2022-03-20,2449.57,False,79.4,3.14,203.6,6.59
1,7,2022-03-21,1784.15,False,78.4,3.289,199.81,6.29
1,7,2022-03-22,1592.76,False,77.3,3.106,209.67,6.99
1,7,2022-03-23,1863.39,False,69.2,3.364,207.07,7.17
1,7,2022-03-24,1780.66,False,71.4,3.317,206.82,6.03
1,7,2022-03-25,1894.34,False,77.5,3.193,205.74,6.12
1,7,2022-03-26,1637.18,False,76.0,3.23,206.87,7.66
1,7,2022-03-27,2006.63,False,86.5,3.507,207.81,6.21
1,7,2022-03-28,2263.35,False,73.2,3.135,208.17,7.99
1,7,2022-03-29,1526.02,False,75.4,3.297,207.53,7.49
1,7,2022-03-30,1721.39,False,80.5,3.351,204.13,6.53
1,7,2022-03-31,1808.73,False,79.0,3.116,206.22,7.49
1,7,2022-04-01,1856.75,False,80.2,3.109,198.63,6.31
1,7,2022-04-02,2292.58,False,82.8,3.224,202.1,6.65
1,7,2022-04-03,2188.48,False,68.0,3.593,207.98,6.68
1,7,2022-04-04,1805.65,False,76.1,3.342,207.72,7.18
1,7,2022-04-05,2141.62,False,76.0,3.432,204.28,6.26
1,7,2022-04-06,1755.36,False,75.7,3.555,204.49,7.53
1,7,2022-04-07,1899.25,False,75.5,3.251,208.48,7.31
1,7,2022-04-08,1921.91,False,81.1,3.375,204.26,7.27
1,7,2022-04-09,2448.45,False,74.9,3.261,206.78,6.75
1,7,2022-04-10,2228.21,False,85.0,3.205,201.86,6.9
1,7,2022-04-11,1780.71,False,73.5,3.132,207.06,6.93
1,7,2022-04-12,2154.26,False,72.2,3.551,201.21,6.66
1,7,2022-04-13,1934.88,False,82.2,3.158,202.55,7.58
1,7,2022-04-14,1736.31,False,72.8,3.384,205.46,6.71
1,7,2022-04-15,1721.5,False,96.1,3.319,206.0,7.98
1,7,2022-04-16,2606.87,False,78.5,3.364,205.69,6.43
1,7,2022-04-17,2312.41,False,80.0,3.298,205.03,7.18
1,7,2022-04-18,2044.88,False,75.7,3.228,203.9,7.72
1,7,2022-04-19,1994.9,False,83.1,3.524,207.41,7.49
1,7,2022-04-20,1891.46,False,82.1,3.409,202.42,7.15
1,7,2022-04-21,1792.38,False,73.7,3.579,207.11,6.77
1,7,2022-04-22,1978.23,False,73.4,3.117,199.32,7.94
1,7,2022-04-23,2299.15,False,76.2,3.325,203.52,7.95
1,7,2022-04-24,2292.28,False,75.1,3.488,205.05,6.55
1,7,2022-04-25,2125.15,False,81.4,3.148,205.27,6.67
1,7,2022-04-26,1960.52,False,86.2,3.297,205.07,7.16
1,7,2022-04-27,2019.57,False,77.6,3.512,204.21,6.79
1,7,2022-04-28,1899.59,False,74.0,3.505,204.47,7.74
1,7,2022-04-29,1953.3,False,78.3,3.177,203.38,6.97
1,7,2022-04-30,2109.43,False,72.7,3.123,206.02,7.15
1,7,2022-05-01,2569.81,False,89.1,3.394,207.65,7.42
1,7,2022-05-02,2163.42,False,72.1,3.171,204.16,7.36
1,7,2022-05-03,1910.3,False,78.8,3.447,205.01,6.76
1,7,2022-05-04,1666.77,False,80.8,3.418,206.22,7.77
1,7,2022-05-05,1805.95,False,69.7,3.267,205.2,6.15
1,7,2022-05-06,1855.5,False,68.8,3.576,202.92,7.54
1,7,2022-05-07,1816.02,False,72.8,3.493,203.44,7.07
1,7,2022-05-08,2106.72,False,78.9,3.091,198.58,7.35
1,7,2022-05-09,1509.93,False,79.1,3.38,206.61,7.58
1,7,2022-05-10,1918.49,False,77.7,3.541,207.69,6.07
1,7,2022-05-11,1878.54,False,69.0,3.415,203.82,6.05
1,7,2022-05-12,1633.53,False,82.9,3.538,204.17,7.24
1,7,2022-05-13,1694.81,False,79.9,3.528,202.76,6.44
1,7,2022-05-14,1902.3,False,70.1,3.451,206.3,7.88
1,7,2022-05-15,2210.26,False,75.3,3.097,207.68,6.95
1,7,2022-05-16,1959.96,False,69.2,3.151,205.35,7.74
1,7,2022-05-17,1839.03,False,85.9,3.248,204.37,6.33
1,7,2022-05-18,1846.83,False,70.5,3.484,207.64,6.19
1,7,2022-05-19,1583.03,False,70.9,3.122,203.59,7.06
1,7,2022-05-20,1815.76,False,70.3,3.225,205.47,7.64
1,7,2022-05-21,2455.7,False,88.1,3.097,206.58,7.29
1,7,2022-05-22,2530.24,False,75.5,3.127,206.96,7.08
1,7,2022-05-23,1922.34,False,81.4,3.275,206.5,7.19
1,7,2022-05-24,1627.89,False,75.4,3.411,205.54,7.15
1,7,2022-05-25,1760.88,False,85.5,3.353,202.46,6.29
1,7,2022-05-26,1766.66,False,83.8,3.276,204.95,6.61
1,7,2022-05-27,1787.49,False,75.6,3.139,204.54,6.6
1,7,2022-05-28,2202.36,False,70.7,3.455,204.16,7.25
1,7,2022-05-29,2339.96,False,83.2,3.228,206.12,7.01
1,7,2022-05-30,1781.34,False,72.2,3.102,207.88,6.5
1,7,2022-05-31,1754.83,False,75.9,3.478,205.31,6.99
1,7,2022-06-01,1457.68,False,56.5,3.307,204.06,6.57
1,7,2022-06-02,2095.11,False,62.3,3.246,205.95,7.64
1,7,2022-06-03,1763.85,False,62.1,3.507,211.13,7.75
1,7,2022-06-04,1854.21,False,69.0,3.321,206.9,6.41
1,7,2022-06-05,1263.03,False,69.3,3.404,207.63,7.88
1,7,2022-06-06,1649.52,False,64.5,3.228,206.02,7.96
1,7,2022-06-07,1475.74,False,66.7,3.119,203.29,6.63
1,7,2022-06-08,1330.43,False,55.7,3.062,206.65,7.7
1,7,2022-06-09,1632.34,False,67.5,3.436,203.03,7.73
1,7,2022-06-10,1570.74,False,71.9,3.484,207.63,6.69
1,7,2022-06-11,1905.17,False,68.0,3.18,202.28,6.83
1,7,2022-06-12,2018.63,False,70.6,3.528,201.68,6.26
1,7,2022-06-13,1816.59,False,62.6,3.447,206.42,6.38
1,7,2022-06-14,1965.62,False,69.8,3.351,206.55,7.44
1,7,2022-06-15,1730.5,False,67.5,3.229,205.88,7.44
1,7,2022-06-16,1720.46,False,66.8,3.104,206.16,7.83
1,7,2022-06-17,1690.03,False,71.4,3.366,205.81,7.18
1,7,2022-06-18,2208.55,False,70.2,3.327,208.35,7.21
1,7,2022-06-19,2152.88,False,71.6,3.326,203.1,7.91
1,7,2022-06-20,1852.41,False,67.8,3.091,200.75,7.72
1,7,2022-06-21,1475.38,False,64.8,3.092,207.94,6.63
1,7,2022-06-22,1505.26,False,70.9,3.178,205.25,6.35
1,7,2022-06-23,1709.56,False,64.1,3.118,199.85,7.71
1,7,2022-06-24,1392.63,False,63.3,3.427,205.34,6.63
1,7,2022-06-25,2094.51,False,70.4,3.416,208.2,7.41
1,7,2022-06-26,1951.39,False,65.3,3.462,205.79,7.02
1,7,2022-06-27,1605.08,False,65.6,3.075,204.89,7.05
1,7,2022-06-28,1669.57,False,63.0,3.299,204.57,6.38
1,7,2022-06-29,1384.39,False,60.4,3.125,205.25,7.02
1,7,2022-06-30,1735.79,False,60.0,3.13,203.68,6.54
1,7,2022-07-01,1482.98,False,39.2,3.152,204.38,6.84
1,7,2022-07-02,1644.33,False,47.1,3.228,202.69,6.6
1,7,2022-07-03,1805.66,False,49.3,3.24,204.39,6.12
1,7,2022-07-04,2284.3,True,54.5,3.187,204.25,6.13
1,7,2022-07-05,1741.14,False,51.1,3.188,206.24,6.37
1,7,2022-07-06,1492.14,False,54.9,3.38,204.65,6.39
1,7,2022-07-07,1461.81,False,44.8,3.026,205.12,6.13
1,7,2022-07-08,1616.44,False,47.4,3.01,206.38,6.8
1,7,2022-07-09,1652.3,False,53.2,3.482,203.51,6.9
1,7,2022-07-10,1848.41,False,53.3,2.998,201.71,7.07
1,7,2022-07-11,1350.97,False,48.7,3.144,206.02,6.08
1,7,2022-07-12,1692.44,False,54.5,3.471,204.5,6.4
1,7,2022-07-13,1503.88,False,51.9,3.07,204.99,6.52
1,7,2022-07-14,1492.69,False,49.5,3.002,207.44,6.03
1,7,2022-07-15,1423.34,False,54.1,3.002,207.25,7.97
1,7,2022-07-16,1913.91,False,55.1,3.021,203.04,7.62
1,7,2022-07-17,1781.06,False,49.1,3.455,203.96,7.57
